time_idx,accel_mag
210000,1.2595805892600513
210001,1.2413079273969967
210002,1.2128586362722273
210003,1.1632588763027654
210004,1.0795803960354862
210005,0.9841712999185181
210006,0.913752569530608
210007,0.8508589541270716
210008,0.799500842304085
210009,0.7609218835390951
210010,0.7459438735780914
210011,0.7382459739300526
210012,0.7468707480381894
210013,0.7599155773271712
210014,0.7779846080674834
210015,0.7928203803054883
210016,0.8127269079857168
210017,0.8270046807011201
210018,0.832551194033547
210019,0.8296071841351281
210020,0.8145590903051941
210021,0.7973389018840858
210022,0.782500835380074
210023,0.7668243263736113
210024,0.7508768922692204
210025,0.7421517667826721
210026,0.7337074392339719
210027,0.7273927307820139
210028,0.7200661148449672
210029,0.7095918891583578
210030,0.7222210559586565
210031,0.7593187356135456
210032,0.8070123864443042
210033,0.862424499362977
210034,0.9247094269444602
210035,0.9842252083987907
210036,1.040688482653079
210037,1.0998229251168132
210038,1.1596057868147505
210039,1.2131105733590777
210040,1.2506175217392683
210041,1.266305473873478
210042,1.2779061961343308
210043,1.297884554798838
210044,1.3206735639597897
210045,1.3357933730743161
210046,1.3469151267911001
210047,1.3472911541446746
210048,1.337619686624146
210049,1.321574337507801
210050,1.2972857721683093
210051,1.26588110131818
210052,1.229163455798985
210053,1.1975378012802176
210054,1.1780734770057781
210055,1.180525224322228
210056,1.1976701578485476
210057,1.2271881377671052
210058,1.2525853609709305
210059,1.2594790706639776
210060,1.2410743446509718
210061,1.2134596364126988
210062,1.1719720158552571
210063,1.123508056610558
210064,1.0662147885885602
210065,1.0008536595977213
210066,0.9343294190220044
210067,0.8808049359067014
210068,0.8373867425494035
210069,0.7964576799796023
210070,0.7597504953824553
210071,0.7343319191623112
210072,0.7181867638823739
210073,0.7149316533036615
210074,0.7164968000867824
210075,0.7191179366472292
210076,0.7188132754816743
210077,0.7157849658290041
210078,0.714530217157769
210079,0.7196815756812972
210080,0.7305606706751314
210081,0.7495805301826665
210082,0.7703371283482804
210083,0.7889667173418382
210084,0.8023809510022739
210085,0.8205714794759181
210086,0.8492176815079316
210087,0.8906167048509269
210088,0.9368992503665112
210089,0.9893271977577462
210090,1.0597662005219055
210091,1.1509486928027426
210092,1.238879274680386
210093,1.3042092884371943
210094,1.33688326295801
210095,1.3326285148363106
210096,1.2888860853631836
210097,1.2279333103269678
210098,1.1803936283769063
210099,1.1519315237871945
210100,1.1456919988092933
210101,1.156199246135148
210102,1.1713017319160561
210103,1.1780083302692694
210104,1.1784105631259807
210105,1.16829103818338
210106,1.1650415717878921
210107,1.1812398996541031
210108,1.2113730018570037
210109,1.2357038389552852
210110,1.264340547691782
210111,1.2926557569385835
210112,1.308338400139104
210113,1.3145220705325613
210114,1.3068480336824295
210115,1.275692578698547
210116,1.2175469924056948
210117,1.1410910911712226
210118,1.0592963461095986
210119,0.9848975099744206
210120,0.9265734121792149
210121,0.8843979799299808
210122,0.8487232928773197
210123,0.8175860850661579
210124,0.7848259841512332
210125,0.7471912664783092
210126,0.7150111147441911
210127,0.6975636012498266
210128,0.6938090776755846
210129,0.6997698105508767
210130,0.7115692882152271
210131,0.7387388814567598
210132,0.7744096538483153
210133,0.8066320218246309
210134,0.8259020415720777
210135,0.8375081680817182
210136,0.8462208560038668
210137,0.8593527281649475
210138,0.8670993430685676
210139,0.8748571651023017
210140,0.8814649416692356
210141,0.882607750389514
210142,0.8824780954868079
210143,0.8860214545202632
210144,0.8873684942989797
210145,0.8793344760470166
210146,0.8581519369687098
210147,0.8540823930658331
210148,0.8618293805807257
210149,0.854335993115157
210150,0.8561459112322759
210151,0.8834522845162004
210152,0.9248578637624438
210153,0.9667553479735724
210154,1.0152435166280185
210155,1.0681723758126738
210156,1.1192482345042964
210157,1.169995042339098
210158,1.2148172266976394
210159,1.2505443957740876
210160,1.2732746952296956
210161,1.2924336137410293
210162,1.3026789843073212
210163,1.3131351845387798
210164,1.3246567904144115
210165,1.3254894877602326
210166,1.3276310692085078
210167,1.3307237817279898
210168,1.3389933240287804
210169,1.3561220637854288
210170,1.376095515792187
210171,1.401339588907006
210172,1.4067047991371215
210173,1.3802304536112266
210174,1.3335936440629532
210175,1.278576176600368
210176,1.2203914672687055
210177,1.1628540653307988
210178,1.1029088716390207
210179,1.0417314704218075
210180,0.9817955651812946
210181,0.922837488758412
210182,0.8705333728270822
210183,0.8240019940664662
210184,0.7847579623745913
210185,0.7601703185630115
210186,0.7397667653748999
210187,0.7268573450502234
210188,0.7229990138229506
210189,0.7130889517091683
210190,0.7032007900094271
210191,0.7021098895626574
210192,0.7062571238334125
210193,0.7268739971193844
210194,0.751693289779705
210195,0.7727676012256706
210196,0.7870079988670267
210197,0.788895710936876
210198,0.7860858057611028
210199,0.7876356700147482
210200,0.7898029760336231
210201,0.7966632305971978
210202,0.8165696735720279
210203,0.8458033755848103
210204,0.8748714833469853
210205,0.8905342134467379
210206,0.8891752169494633
210207,0.8795560993376621
210208,0.8921721423866198
210209,0.9460032768927813
210210,1.021840861853769
210211,1.1146800737635572
210212,1.2015544958446396
210213,1.2609718974636557
210214,1.2938751701021145
210215,1.2888552717691937
210216,1.277167172067749
210217,1.293818792689461
210218,1.3489758876404132
210219,1.4064311987810123
210220,1.4403245497173076
210221,1.4332382909873298
210222,1.399890717823037
210223,1.3656380088938624
210224,1.3333641373350704
210225,1.3173464416766945
210226,1.3108857540340122
210227,1.2981094061347243
210228,1.2741744567993585
210229,1.2584716311185074
210230,1.2360644734534456
210231,1.1978318784451751
210232,1.1515861012726594
210233,1.10593620611209
210234,1.0793835945657304
210235,1.057580989194404
210236,1.0380455420350871
210237,1.0222987596985627
210238,0.9928140321166063
210239,0.9505725192252986
210240,0.9136993334253796
210241,0.890536135106073
210242,0.8760158826089723
210243,0.8811764169015437
210244,0.8970997222759215
210245,0.9053928730856764
210246,0.8932550158394627
210247,0.865732346909188
210248,0.8266699606454296
210249,0.7778072282880027
210250,0.733819005542845
210251,0.6945413022204254
210252,0.6598254696263607
210253,0.6239363965220969
210254,0.5926546849041052
210255,0.566309534439816
210256,0.5504001172095293
210257,0.5472393674051452
210258,0.5558438022956056
210259,0.5776452803924483
210260,0.6104103771482484
210261,0.655598501719373
210262,0.711791148256375
210263,0.781935059777233
210264,0.8715164791695147
210265,0.9725470215869004
210266,1.0838095768904839
210267,1.2040169205427493
210268,1.3253170973338353
210269,1.426481119757572
210270,1.493597076459127
210271,1.5216966357472819
210272,1.4904408260332165
210273,1.4268524810362104
