time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
280000,0.3037872314453125,-0.9216156005859376,-0.2664031982421875
280001,0.3195343017578125,-0.9515228271484376,-0.2676544189453125
280002,0.3400115966796875,-0.98101806640625,-0.268829345703125
280003,0.36737060546875,-1.008590698242188,-0.2547149658203125
280004,0.3931121826171875,-1.029922485351562,-0.2183990478515625
280005,0.414398193359375,-1.045745849609375,-0.180023193359375
280006,0.425994873046875,-1.054733276367188,-0.1599884033203125
280007,0.4233551025390625,-1.059402465820312,-0.1540679931640625
280008,0.4120635986328125,-1.069503784179688,-0.1684112548828125
280009,0.3974761962890625,-1.0714111328125,-0.187835693359375
280010,0.3875885009765625,-1.06103515625,-0.1999359130859375
280011,0.384307861328125,-1.050323486328125,-0.207244873046875
280012,0.38177490234375,-1.044326782226562,-0.20941162109375
280013,0.3766632080078125,-1.046310424804688,-0.2069854736328125
280014,0.377349853515625,-1.05859375,-0.1950225830078125
280015,0.38690185546875,-1.084396362304688,-0.1742401123046875
280016,0.398773193359375,-1.117767333984375,-0.1506500244140625
280017,0.409881591796875,-1.15533447265625,-0.1288909912109375
280018,0.418701171875,-1.18695068359375,-0.11053466796875
280019,0.4224090576171875,-1.201095581054688,-0.0946502685546875
280020,0.415557861328125,-1.198028564453125,-0.0915679931640625
280021,0.4043426513671875,-1.192031860351562,-0.096038818359375
280022,0.3859100341796875,-1.1806640625,-0.1097259521484375
280023,0.367706298828125,-1.15240478515625,-0.1297454833984375
280024,0.3502655029296875,-1.110107421875,-0.142364501953125
280025,0.3304901123046875,-1.053512573242188,-0.1555938720703125
280026,0.311737060546875,-0.9919586181640624,-0.1674346923828125
280027,0.2873077392578125,-0.9203643798828124,-0.18682861328125
280028,0.26171875,-0.853759765625,-0.198394775390625
280029,0.2395172119140625,-0.8004913330078125,-0.2137298583984375
280030,0.2246246337890625,-0.7611083984375,-0.226318359375
280031,0.22113037109375,-0.7342987060546875,-0.232818603515625
280032,0.2288818359375,-0.7161407470703125,-0.24139404296875
280033,0.246002197265625,-0.7100982666015625,-0.2362518310546875
280034,0.2701873779296875,-0.7112884521484375,-0.231842041015625
280035,0.302581787109375,-0.710205078125,-0.2222137451171875
280036,0.3282928466796875,-0.716400146484375,-0.2096405029296875
280037,0.3396148681640625,-0.73675537109375,-0.2034912109375
280038,0.3502349853515625,-0.74591064453125,-0.1954345703125
280039,0.36846923828125,-0.7468719482421875,-0.190277099609375
280040,0.3838653564453125,-0.747772216796875,-0.1814422607421875
280041,0.3914794921875,-0.7490234375,-0.175689697265625
280042,0.3978729248046875,-0.756744384765625,-0.184967041015625
280043,0.4025421142578125,-0.7781829833984375,-0.2005157470703125
280044,0.405853271484375,-0.8040618896484375,-0.2103118896484375
280045,0.406982421875,-0.83001708984375,-0.21612548828125
280046,0.4023590087890625,-0.84613037109375,-0.218505859375
280047,0.3864288330078125,-0.849517822265625,-0.2089080810546875
280048,0.366485595703125,-0.85211181640625,-0.1998443603515625
280049,0.342529296875,-0.860504150390625,-0.19720458984375
280050,0.3108062744140625,-0.878509521484375,-0.1949462890625
280051,0.2745208740234375,-0.9018402099609376,-0.187713623046875
280052,0.2389068603515625,-0.9338226318359376,-0.172454833984375
280053,0.2109527587890625,-0.96795654296875,-0.149749755859375
280054,0.1927337646484375,-0.9928436279296876,-0.1256103515625
280055,0.181976318359375,-1.010177612304688,-0.103729248046875
