time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
280000,0.325042724609375,-0.60784912109375,0.676116943359375
280001,0.325042724609375,-0.60784912109375,0.676116943359375
280002,0.3070068359375,-0.6486358642578125,0.68389892578125
280003,0.2095489501953125,-0.7704315185546875,0.812286376953125
280004,0.2095489501953125,-0.7704315185546875,0.812286376953125
280005,0.1815032958984375,-0.7871856689453125,0.807861328125
280006,0.164581298828125,-0.7902679443359375,0.7921142578125
280007,0.1182708740234375,-0.71826171875,0.7452239990234375
280008,0.1182708740234375,-0.71826171875,0.7452239990234375
280009,0.100921630859375,-0.6835479736328125,0.6410980224609375
280010,0.093597412109375,-0.667633056640625,0.574920654296875
280011,0.0923919677734375,-0.67156982421875,0.60687255859375
280012,0.0923919677734375,-0.67156982421875,0.60687255859375
280013,0.0923919677734375,-0.67156982421875,0.60687255859375
280014,0.0969085693359375,-0.6813201904296875,0.6488037109375
280015,0.148834228515625,-0.773590087890625,0.7634429931640625
280016,0.148834228515625,-0.773590087890625,0.7634429931640625
280017,0.1693267822265625,-0.793060302734375,0.76116943359375
280018,0.1943511962890625,-0.7846832275390625,0.7378387451171875
280019,0.237518310546875,-0.737091064453125,0.63714599609375
280020,0.237518310546875,-0.737091064453125,0.63714599609375
280021,0.237518310546875,-0.737091064453125,0.63714599609375
280022,0.2656707763671875,-0.710693359375,0.6024627685546875
280023,0.3633575439453125,-0.6583251953125,0.57403564453125
280024,0.3633575439453125,-0.6583251953125,0.57403564453125
280025,0.39141845703125,-0.650848388671875,0.5834197998046875
280026,0.39141845703125,-0.650848388671875,0.5834197998046875
280027,0.4642791748046875,-0.5811614990234375,0.649871826171875
280028,0.4642791748046875,-0.5811614990234375,0.649871826171875
280029,0.4642791748046875,-0.5811614990234375,0.649871826171875
280030,0.4886322021484375,-0.5438690185546875,0.6450042724609375
280031,0.5850982666015625,-0.5417633056640625,0.5930633544921875
280032,0.5850982666015625,-0.5417633056640625,0.5930633544921875
280033,0.6084747314453125,-0.58563232421875,0.583587646484375
280034,0.622589111328125,-0.618560791015625,0.5817413330078125
280035,0.60687255859375,-0.6717529296875,0.582916259765625
280036,0.60687255859375,-0.6717529296875,0.582916259765625
280037,0.5847625732421875,-0.6844635009765625,0.607391357421875
280038,0.5847625732421875,-0.6844635009765625,0.607391357421875
280039,0.540679931640625,-0.708221435546875,0.707977294921875
280040,0.540679931640625,-0.708221435546875,0.707977294921875
280041,0.540679931640625,-0.708221435546875,0.707977294921875
280042,0.5207672119140625,-0.72711181640625,0.711273193359375
280043,0.3814544677734375,-0.7041168212890625,0.6282196044921875
280044,0.3814544677734375,-0.7041168212890625,0.6282196044921875
280045,0.33795166015625,-0.6710968017578125,0.6070709228515625
280046,0.3135986328125,-0.618438720703125,0.604705810546875
280047,0.2935638427734375,-0.5706634521484375,0.632476806640625
280048,0.2723388671875,-0.5489044189453125,0.6613311767578125
280049,0.2723388671875,-0.5489044189453125,0.6613311767578125
280050,0.2661285400390625,-0.549591064453125,0.6956024169921875
280051,0.3010711669921875,-0.6001434326171875,0.7708892822265625
280052,0.3010711669921875,-0.6001434326171875,0.7708892822265625
280053,0.3010711669921875,-0.6001434326171875,0.7708892822265625
280054,0.3095550537109375,-0.606231689453125,0.7885589599609375
