time_idx,accel_mag
210000,2.9743041650883604
210001,4.104313510696957
210002,4.9897168328522605
210003,4.728187010392552
210004,3.7179695104119084
210005,3.017663365035125
210006,2.7671956065580576
210007,2.483376956718164
210008,2.454466659829088
210009,2.60669566164727
210010,2.7334415111098553
210011,2.6080421614061535
210012,2.2516392753181487
210013,1.8761263827986323
210014,1.5525191370815223
210015,1.3052304186339754
210016,1.1136303511173584
210017,0.9289640060276502
210018,0.756333169373582
210019,0.6074519933810884
210020,0.4563086262707706
210021,0.28925216982899504
210022,0.1650082154479705
210023,0.20452009869513957
210024,0.3469124647181454
210025,0.46800704828793266
210026,0.4604531229324921
210027,0.3916706841127286
210028,0.31010027965657233
210029,0.2630912117900199
210030,0.43456527701685843
210031,0.4857182367326934
210032,0.17397358921082748
210033,0.34290388469845856
210034,0.6387221702259631
210035,0.9327991370521117
210036,1.2482454316597402
210037,1.4084232124606273
210038,1.3679478166919932
210039,0.9358262344807035
210040,0.25691471641278085
210041,0.3929918615368538
210042,0.8532629382369938
210043,1.2631006974888146
210044,1.5660698785480633
210045,1.7659210529447078
210046,1.7862400707870858
210047,1.9372925965804555
210048,2.6431083064966194
210049,3.2957577162477363
210050,3.5226166686172817
210051,3.7054897576697603
210052,3.5565239049158657
210053,2.7806875242009266
210054,2.6019777732713787
210055,3.045693384198744
210056,3.0768777611491824
210057,2.8554294854760682
210058,2.4839109262963204
210059,2.1393905263960593
210060,1.8157187325886526
210061,1.5599149349046275
210062,1.3838592313300935
210063,1.2507398585765426
210064,1.1342649368842486
210065,1.0450059324395156
210066,0.9773792220481518
210067,0.9151170805726144
210068,0.808551140338633
210069,0.6544148349472776
210070,0.6102330836697659
210071,0.725801270526257
210072,0.8654117889400088
210073,0.8659907610050737
210074,0.6933789064114485
210075,0.5098235238562319
210076,0.4025792843307645
210077,0.29371098987915245
210078,0.19366564601584893
210079,0.14598346658788636
210080,0.15508360099372764
210081,0.16254992973112486
210082,0.16216385382685583
210083,0.18868250663885935
210084,0.2483430848152036
210085,0.3023487099436593
210086,0.2950225138900184
210087,0.24306364216886203
210088,0.2265638385313877
210089,0.25591868384752714
210090,0.2643341735813686
210091,0.2858492345997426
210092,0.32432094831826824
210093,0.3468679333409477
210094,0.3697573975150046
210095,0.43575024106838856
210096,0.5347519144584866
210097,0.7734359695438694
210098,1.013462989844529
210099,1.1027611521681822
210100,1.4745048354842332
210101,1.9665508913141636
210102,3.743914383993777
210103,5.681422072754535
210104,6.815462010512341
210105,5.73458860414706
210106,3.771990681268777
210107,2.0810159769020165
210108,1.7181892631102165
210109,1.7703641373179388
210110,2.177704026669357
210111,2.5723113962531365
210112,2.4170597219183514
210113,2.0166686664574374
210114,1.692074467364625
210115,1.3898887884663609
210116,1.1202090571991232
210117,0.9301812469642233
210118,0.8428869276003668
210119,0.8450183817757446
210120,0.891043461455107
210121,0.9286609516119532
210122,0.9136482924377639
210123,0.8667473451926261
210124,0.8152808431874623
210125,0.5533821077341371
210126,0.6633369726595635
210127,1.44335101209729
210128,1.9775379229766008
210129,2.1141754890365005
210130,1.7206836401245358
210131,1.1269193081021462
210132,0.6687111982629409
210133,0.6482575154927505
210134,1.2681397739796119
210135,1.6614651845757236
210136,1.4679596965816673
210137,0.9045394383930246
210138,0.42936937899620164
210139,0.6238532114001049
210140,1.0628984180695384
210141,1.0804097334156857
210142,0.70117777517089
210143,0.9053533403334547
210144,1.3974183165717176
210145,2.073853338534335
