time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
190000,-0.12896728515625,0.8127288818359375,0.7501678466796875,-1.380549907684326,1.476815700531006,-0.1950714886188507,39.89486694335938,98.06242370605467,-8.17095947265625
190001,-0.170379638671875,0.895294189453125,0.7739715576171875,-1.535186171531677,1.316779494285583,-0.2065110951662064,39.73097229003906,97.98817443847656,-7.896636962890625
190002,-0.2346649169921875,0.945281982421875,0.7652130126953125,-1.639423370361328,1.175425291061401,-0.2650785446166992,39.40806579589844,97.99095153808594,-7.25048828125
190003,-0.315643310546875,0.937591552734375,0.739105224609375,-1.682051181793213,1.057226419448853,-0.3741874396800995,39.32847595214844,97.8776397705078,-6.910308837890625
190004,-0.382293701171875,0.8606109619140625,0.6910858154296875,-1.700617671012878,0.9326989054679872,-0.4993197917938232,39.20240783691406,97.76663208007812,-6.328445434570312
190005,-0.4278106689453125,0.7755279541015625,0.637847900390625,-1.763952136039734,0.8801127076148987,-0.6094098091125488,39.040283203125,97.52967834472656,-5.580413818359375
190006,-0.4453277587890625,0.7055816650390625,0.514801025390625,-1.889422535896301,0.8577131032943726,-0.7191557288169861,38.74516296386719,97.43289184570312,-4.980422973632812
190007,-0.4875946044921875,0.6697235107421875,0.1694488525390625,-2.031931161880493,0.4410562217235565,-0.900939643383026,38.306884765625,97.12689208984376,-4.437652587890625
190008,-0.507781982421875,0.6248931884765625,-0.0763702392578125,-2.154874563217163,-0.4252125322818756,-1.140647292137146,37.76158142089844,96.96670532226562,-3.630569458007812
190009,-0.4609527587890625,0.4961395263671875,-0.0755767822265625,-2.367071866989136,-0.2462619692087173,-1.293037176132202,37.30683898925781,96.7367706298828,-2.741729736328125
190010,-0.4286651611328125,0.218505859375,-0.1811981201171875,-2.367071866989136,-0.2462619692087173,-1.293037176132202,36.63841247558594,96.3592529296875,-1.631393432617188
190011,-0.152557373046875,0.1024627685546875,-0.42974853515625,-2.189905881881714,0.0586936734616756,-0.9731390476226808,36.00439453125,95.86643981933594,-0.6383819580078125
190012,0.0919952392578125,0.2154083251953125,-0.334197998046875,-1.766203641891479,-0.1374814361333847,-0.7680018544197083,35.490234375,95.32438659667967,0.340301513671875
190013,0.1543426513671875,0.2776031494140625,-0.1565704345703125,-1.409668922424316,-0.3000897765159607,-0.6050049662590027,35.07984924316406,94.78594970703124,1.231948852539062
190014,0.1862945556640625,0.29791259765625,-0.1273956298828125,-1.183818221092224,-0.3051308691501617,-0.4226657748222351,34.73698425292969,94.41371154785156,1.99102783203125
190015,0.2118377685546875,0.278961181640625,-0.188507080078125,-0.9728021621704102,-0.2873305678367615,-0.2375523746013641,34.40971374511719,94.12582397460938,2.630767822265625
190016,0.2118377685546875,0.278961181640625,-0.188507080078125,-0.9728021621704102,-0.2873305678367615,-0.2375523746013641,34.40971374511719,94.12582397460938,2.630767822265625
190017,0.259521484375,0.2790679931640625,-0.3242340087890625,-0.1044992431998253,-0.640108048915863,0.0393079929053783,34.09791564941406,93.73176574707033,3.869400024414062
190018,0.272003173828125,0.3310546875,-0.3526763916015625,-0.1044992431998253,-0.640108048915863,0.0393079929053783,34.09344482421875,93.7452392578125,4.337417602539062
190019,0.28973388671875,0.370941162109375,-0.4310302734375,0.1183546036481857,-0.7817386984825134,-0.0274068564176559,34.1005859375,93.72860717773438,4.626327514648438
190020,0.28973388671875,0.370941162109375,-0.4310302734375,0.1183546036481857,-0.7817386984825134,-0.0274068564176559,34.1005859375,93.72860717773438,4.626327514648438
190021,0.29888916015625,0.4436492919921875,-0.497711181640625,0.2134004235267639,-1.058537244796753,-0.2791504263877869,34.16317749023438,93.66387939453124,4.9033203125
190022,0.2385406494140625,0.4741058349609375,-0.4305877685546875,0.1711890548467636,-0.7688167691230774,-0.4508715569972992,34.24655151367188,93.76864624023438,5.03558349609375
190023,0.137237548828125,0.478546142578125,-0.373291015625,0.1376255005598068,-0.3502160608768463,-0.5145608186721802,34.24136352539062,93.88699340820312,5.02325439453125
190024,0.137237548828125,0.478546142578125,-0.373291015625,0.1376255005598068,-0.3502160608768463,-0.5145608186721802,34.24136352539062,93.88699340820312,5.02325439453125
190025,0.0849761962890625,0.6528167724609375,-0.5062713623046875,0.270283430814743,-0.3047005236148834,-0.4640046954154968,34.04447937011719,93.8985595703125,5.27935791015625
190026,0.1254730224609375,0.81640625,-0.601318359375,0.54320228099823,-0.5302998423576355,-0.453454852104187,33.91748046875,93.75082397460938,5.45245361328125
190027,0.146728515625,1.024642944335938,-0.6927337646484375,1.300678253173828,-0.8707886934280396,-0.4041791558265686,33.71391296386719,93.80404663085938,5.551925659179688
190028,0.146728515625,1.024642944335938,-0.6927337646484375,1.300678253173828,-0.8707886934280396,-0.4041791558265686,33.71391296386719,93.80404663085938,5.551925659179688
190029,0.008026123046875,1.60784912109375,-0.5537872314453125,1.355180144309998,-0.9050214886665344,-0.4922653436660767,33.487548828125,94.11135864257812,5.3507080078125
190030,0.008026123046875,1.60784912109375,-0.5537872314453125,1.355180144309998,-0.9050214886665344,-0.4922653436660767,33.487548828125,94.11135864257812,5.3507080078125
190031,-0.30120849609375,2.394454956054688,0.344573974609375,0.7390530109405518,0.4006211757659912,-1.188807368278503,33.1724853515625,94.71109008789062,5.092300415039062
190032,-0.433685302734375,3.014373779296875,0.3419952392578125,0.5921946167945862,0.8128420114517212,-1.977745175361633,32.85977172851562,94.97731018066406,4.791046142578125
190033,-0.972320556640625,4.083114624023438,0.0382080078125,0.172243133187294,-0.2962963879108429,-2.668592691421509,32.31594848632812,95.13623046875,4.487014770507812
190034,-2.21148681640625,4.52850341796875,0.35980224609375,-1.480611324310303,-2.306653261184692,-2.355913400650024,31.5643310546875,95.16868591308594,4.149551391601562
190035,-0.63385009765625,2.248077392578125,0.5080413818359375,-0.0805521011352539,0.8262854218482971,0.2652737498283386,30.78968811035156,95.0407257080078,4.144927978515625
190036,-0.2266998291015625,2.9896240234375,-0.23431396484375,1.538391828536987,0.149170845746994,0.6282476782798767,30.31761169433594,94.76521301269533,4.402847290039062
190037,-0.339569091796875,3.07574462890625,0.347198486328125,1.679649591445923,-0.069072276353836,0.5120978951454163,30.31390380859375,94.72160339355467,4.365005493164062
190038,-0.1463623046875,2.763504028320312,0.2986297607421875,1.302032470703125,0.1271302551031113,0.6079123020172119,30.55059814453125,94.8505401611328,3.839614868164062
190039,-0.0238494873046875,2.590057373046875,0.124603271484375,1.502592802047729,-0.0460401959717273,0.6388204097747803,30.77366638183594,95.07951354980467,3.142410278320312
190040,0.03717041015625,2.425552368164062,0.27593994140625,2.008930206298828,-0.5445677042007446,0.6894060969352722,31.07337951660156,95.29841613769533,2.311386108398438
190041,0.1114959716796875,2.24609375,0.5484161376953125,2.342062711715698,-0.5941547155380249,0.9253249168395996,31.40361022949219,95.43072509765624,1.306564331054688
190042,0.1114959716796875,2.24609375,0.5484161376953125,2.342062711715698,-0.5941547155380249,0.9253249168395996,31.40361022949219,95.43072509765624,1.306564331054688
190043,0.0085296630859375,1.807769775390625,0.6063690185546875,2.058847665786743,-0.0908854305744171,1.286612272262573,32.47212219238281,96.05262756347656,-0.76165771484375
190044,0.0085296630859375,1.807769775390625,0.6063690185546875,2.058847665786743,-0.0908854305744171,1.286612272262573,32.47212219238281,96.05262756347656,-0.76165771484375
190045,-0.0829010009765625,1.199783325195312,0.0464324951171875,1.451527714729309,-0.3414297699928284,1.159387707710266,33.77725219726562,96.26307678222656,-2.040969848632812
190046,-0.1302642822265625,0.9384918212890624,-0.0843658447265625,1.200946569442749,-0.8271397352218628,1.145101189613342,34.30589294433594,96.56954956054688,-3.015884399414062
190047,-0.1779937744140625,0.7209930419921875,-0.051513671875,1.03840959072113,-1.006083369255066,1.114868521690369,34.76792907714844,96.85646057128906,-3.940719604492188
190048,-0.1779937744140625,0.7209930419921875,-0.051513671875,1.03840959072113,-1.006083369255066,1.114868521690369,34.76792907714844,96.85646057128906,-3.940719604492188
190049,-0.1370086669921875,0.4068756103515625,-0.123260498046875,0.7994521856307983,-0.6023961305618286,1.039105296134949,35.75262451171875,97.56976318359376,-4.92974853515625
190050,-0.1370086669921875,0.4068756103515625,-0.123260498046875,0.7994521856307983,-0.6023961305618286,1.039105296134949,35.75262451171875,97.56976318359376,-4.92974853515625
190051,-0.048675537109375,0.3789825439453125,-0.1589202880859375,0.6945295333862305,-0.345273494720459,0.9958618879318236,36.21257019042969,97.60148620605467,-5.221298217773438
190052,0.0323486328125,0.4741668701171875,-0.045562744140625,0.6837791204452515,0.0363998189568519,0.9116128087043762,36.65103149414062,97.7231903076172,-5.543075561523438
190053,-0.0261993408203125,0.6063079833984375,0.2511138916015625,0.9070053100585938,0.8439022302627563,0.770344078540802,37.47642517089844,97.98600769042967,-6.28509521484375
190054,-0.0770416259765625,0.56597900390625,0.329498291015625,0.9408460855484008,1.059918642044067,0.6988073587417603,37.91925048828125,98.10243225097656,-6.772262573242188
190055,-0.150634765625,0.4911956787109375,0.3936309814453125,0.8444833159446716,1.20043420791626,0.6548092365264893,38.40408325195312,98.12933349609376,-7.240036010742188
190056,-0.150634765625,0.4911956787109375,0.3936309814453125,0.8444833159446716,1.20043420791626,0.6548092365264893,38.40408325195312,98.12933349609376,-7.240036010742188
190057,-0.26995849609375,0.33599853515625,0.372467041015625,0.1853448301553726,1.301573157310486,0.4183860719203949,39.01362609863281,98.18502807617188,-8.143417358398438
190058,-0.292266845703125,0.25848388671875,0.262451171875,0.1853448301553726,1.301573157310486,0.4183860719203949,39.30293273925781,98.17027282714844,-8.457550048828125
190059,-0.26934814453125,0.217041015625,0.178802490234375,0.0145813394337892,1.143658041954041,0.347879946231842,39.53025817871094,98.2352294921875,-8.811477661132812
190060,-0.20745849609375,0.227752685546875,0.2007904052734375,-0.1428812593221664,1.053303360939026,0.2885250151157379,39.62838745117188,98.21763610839844,-8.968170166015625
190061,-0.1498565673828125,0.3009796142578125,0.3410491943359375,-0.3029244542121887,1.201021671295166,0.2170010209083557,39.75477600097656,98.36418151855467,-8.911911010742188
190062,-0.1115875244140625,0.4063568115234375,0.5304107666015625,-0.507488489151001,1.637723207473755,0.1196451708674431,39.85977172851562,98.49250793457033,-9.108489990234377
190063,-0.0926055908203125,0.50775146484375,0.6654052734375,-0.747097909450531,2.22447681427002,0.0064970478415489,39.86260986328125,98.47361755371094,-9.200439453125
190064,-0.0926055908203125,0.50775146484375,0.6654052734375,-0.747097909450531,2.22447681427002,0.0064970478415489,39.86260986328125,98.47361755371094,-9.200439453125
190065,-0.08660888671875,0.70208740234375,0.6381072998046875,-1.139884352684021,2.793704986572266,-0.2539217472076416,39.69528198242188,98.60684204101562,-9.161880493164062
190066,-0.1019744873046875,0.775238037109375,0.5755462646484375,-1.176316142082214,2.017240762710571,-0.4357850253582001,39.638427734375,98.57073974609376,-8.862884521484375
190067,-0.1134185791015625,0.8073272705078125,0.5411224365234375,-1.176316142082214,2.017240762710571,-0.4357850253582001,39.46231079101562,98.4199676513672,-8.6143798828125
190068,-0.1134185791015625,0.8073272705078125,0.5411224365234375,-1.176316142082214,2.017240762710571,-0.4357850253582001,39.46231079101562,98.4199676513672,-8.6143798828125
190069,-0.1305999755859375,0.7383270263671875,0.5440216064453125,-1.180613398551941,1.002613306045532,-0.6137015223503113,38.79995727539062,98.37152099609376,-7.878372192382812
190070,-0.123809814453125,0.622772216796875,0.5128631591796875,-1.291188955307007,0.6780123114585876,-0.7195456624031067,38.49348449707031,98.149169921875,-7.385772705078125
