time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
120000,-2.886337280273438,3.215194702148438,0.4729766845703125,0.1492944061756134,1.307446718215942,0.1023250371217728,7.726959228515625,75.77578735351562,-4.780975341796875
120001,-3.308731079101562,3.476837158203125,0.04766845703125,0.3644634485244751,1.430284261703491,0.292109340429306,7.285507202148438,75.69464111328125,-5.614212036132812
120002,-3.252166748046875,3.300323486328125,-0.3350982666015625,0.2757200002670288,1.27923846244812,-0.0418851338326931,7.053024291992188,75.65019226074219,-6.118087768554688
120003,-2.088836669921875,1.576019287109375,-0.2256927490234375,0.1830853968858719,0.5822117328643799,-0.0537505783140659,7.058059692382812,75.85348510742188,-7.15252685546875
120004,-2.088836669921875,1.576019287109375,-0.2256927490234375,0.1830853968858719,0.5822117328643799,-0.0537505783140659,7.058059692382812,75.85348510742188,-7.15252685546875
120005,-1.869415283203125,1.172576904296875,-0.3010406494140625,0.3370294272899628,0.5605730414390564,0.1653532683849335,7.102432250976562,75.94642639160156,-7.624481201171875
120006,-1.663040161132812,0.992034912109375,-0.329345703125,0.4225839972496033,0.4907540082931519,0.304692268371582,7.212509155273438,76.156494140625,-7.969406127929688
120007,-1.199859619140625,0.72265625,-0.2809906005859375,0.4351309537887573,-0.495672345161438,0.47856605052948,7.670242309570312,76.66259765625,-8.474685668945312
120008,-1.199859619140625,0.72265625,-0.2809906005859375,0.4351309537887573,-0.495672345161438,0.47856605052948,7.670242309570312,76.66259765625,-8.474685668945312
120009,-1.0130615234375,0.63323974609375,-0.096466064453125,0.5585759282112122,-0.7731471061706543,0.4663863480091095,8.121017456054688,76.79605102539062,-8.399520874023438
120010,-0.82781982421875,0.5607452392578125,0.12847900390625,0.6583778858184814,-0.4457841217517853,0.4031122922897339,8.635635375976562,76.95951843261719,-8.234588623046875
120011,-0.39453125,0.395294189453125,0.0087127685546875,0.858729362487793,1.215323925018311,0.4736471772193909,9.595352172851562,77.22341918945312,-7.972213745117188
120012,-0.39453125,0.395294189453125,0.0087127685546875,0.858729362487793,1.215323925018311,0.4736471772193909,9.595352172851562,77.22341918945312,-7.972213745117188
120013,-0.2503662109375,0.329010009765625,-0.253173828125,0.9704172611236572,1.545960783958435,0.6312360167503357,9.9630126953125,77.421875,-8.38671875
120014,-0.1631317138671875,0.3403472900390625,-0.4561920166015625,1.037047743797302,1.414934277534485,0.7344348430633545,10.04754638671875,77.66358947753906,-9.06878662109375
120015,-0.1038665771484375,0.4311370849609375,-0.35595703125,0.8346801996231079,0.4247416853904724,0.775115430355072,10.31289672851562,78.09649658203125,-10.6414794921875
120016,-0.1038665771484375,0.4311370849609375,-0.35595703125,0.8346801996231079,0.4247416853904724,0.775115430355072,10.31289672851562,78.09649658203125,-10.6414794921875
120017,-0.1147613525390625,0.4286956787109375,-0.1276092529296875,0.6729773283004761,0.169124573469162,0.6325974464416504,10.46345520019531,78.3900146484375,-11.18768310546875
120018,-0.1209564208984375,0.39398193359375,0.0662078857421875,0.5784844160079956,0.1348409056663513,0.4301670789718628,10.55174255371094,78.77294921875,-11.41220092773438
120019,-0.12469482421875,0.326385498046875,0.1817779541015625,0.5322676301002502,0.1833075135946274,0.2086573392152786,10.71977233886719,79.281982421875,-12.14205932617188
120020,-0.1292877197265625,0.224609375,0.2125396728515625,0.511807382106781,0.1313841193914413,0.0253141447901725,10.87992858886719,79.51651000976562,-12.50117492675781
120021,-0.1275482177734375,0.1219635009765625,0.2300872802734375,0.4915904998779297,-0.0087210536003112,-0.0776601731777191,10.92205810546875,79.56021118164062,-12.74835205078125
120022,-0.1179351806640625,0.020538330078125,0.2473297119140625,0.4449140727519989,-0.1272953748703003,-0.1146661266684532,10.98738098144531,79.65193176269531,-12.88925170898438
120023,-0.2039031982421875,-0.137054443359375,0.3011627197265625,0.1772216558456421,-0.2828303575515747,-0.167217493057251,10.80633544921875,79.69447326660156,-13.08016967773438
120024,-0.2039031982421875,-0.137054443359375,0.3011627197265625,0.1772216558456421,-0.2828303575515747,-0.167217493057251,10.80633544921875,79.69447326660156,-13.08016967773438
120025,-0.3561553955078125,-0.1460723876953125,0.377197265625,-0.0519955568015575,-0.3813476264476776,-0.2420224845409393,10.60333251953125,79.80535888671875,-13.18351745605469
120026,-0.5655670166015625,-0.03961181640625,0.4894256591796875,-0.324165016412735,-0.4167303740978241,-0.2838953733444214,10.42697143554688,79.70738220214844,-13.07591247558594
120027,-0.8922576904296875,0.2646484375,0.5926971435546875,-0.8141605854034424,-0.6564074158668518,-0.4488736689090729,10.01393127441406,79.75178527832031,-12.92103576660156
120028,-0.8922576904296875,0.2646484375,0.5926971435546875,-0.8141605854034424,-0.6564074158668518,-0.4488736689090729,10.01393127441406,79.75178527832031,-12.92103576660156
120029,-1.038558959960938,0.333343505859375,0.637664794921875,-1.015861511230469,-0.7992284893989563,-0.6462323069572449,9.757034301757812,79.67596435546875,-12.59608459472656
120030,-1.137069702148438,0.31048583984375,0.64422607421875,-1.169914126396179,-0.8705375790596008,-0.8371462821960449,9.483306884765623,79.48175048828125,-12.18135070800781
120031,-0.9972686767578124,0.10211181640625,0.4324798583984375,-1.104807615280151,-1.083524942398071,-0.9879353046417236,9.03411865234375,79.10441589355469,-11.16964721679688
120032,-0.9972686767578124,0.10211181640625,0.4324798583984375,-1.104807615280151,-1.083524942398071,-0.9879353046417236,9.03411865234375,79.10441589355469,-11.16964721679688
120033,-0.7747039794921875,0.0910491943359375,0.233978271484375,-0.9263203740119934,-1.453107714653015,-0.9899960160255432,8.775497436523438,78.75820922851562,-10.57341003417969
120034,-0.595916748046875,0.12579345703125,0.1460418701171875,-0.7578850388526917,-1.809770226478577,-1.010057687759399,8.611343383789062,78.25465393066406,-9.964340209960938
120035,-0.3449859619140625,0.173919677734375,0.1059417724609375,-0.7229377031326294,-2.025517225265503,-1.056280732154846,8.391708374023438,77.22236633300781,-8.084365844726562
120036,-0.3449859619140625,0.173919677734375,0.1059417724609375,-0.7229377031326294,-2.025517225265503,-1.056280732154846,8.391708374023438,77.22236633300781,-8.084365844726562
120037,-0.2476959228515625,0.180938720703125,0.033294677734375,-0.8253620862960815,-2.030792236328125,-1.039999008178711,8.455657958984375,76.73136901855469,-7.095382690429688
120038,-0.1506500244140625,0.17962646484375,-0.092803955078125,-0.8940420746803284,-2.108612298965454,-0.978127658367157,8.542770385742188,76.06143188476562,-6.004776000976562
120039,0.1368865966796875,0.25531005859375,-0.2544403076171875,-0.788277804851532,-1.69312596321106,-0.1530675739049911,9.01690673828125,74.87602233886719,-3.754287719726562
120040,0.1368865966796875,0.25531005859375,-0.2544403076171875,-0.788277804851532,-1.69312596321106,-0.1530675739049911,9.01690673828125,74.87602233886719,-3.754287719726562
120041,0.2472991943359375,0.2442779541015625,-0.1466064453125,-0.5960559248924255,-1.200722098350525,0.7875505089759827,9.247848510742188,74.24977111816406,-2.625076293945312
120042,0.2024993896484375,0.2330322265625,-0.0091705322265625,-0.3728055357933044,-0.4478278458118439,1.549291610717773,9.388015747070312,74.06011962890625,-1.658340454101562
120043,0.1229095458984375,0.223541259765625,-0.0334930419921875,-0.2330170124769211,0.0754002183675766,1.878215670585632,9.555419921875,74.35542297363281,-0.8645782470703125
120044,0.11456298828125,0.203399658203125,-0.1292877197265625,-0.1400391310453415,0.1852518767118454,1.947609424591064,9.826385498046877,74.68783569335938,-0.244964599609375
120045,0.140716552734375,0.1981201171875,-0.2186279296875,-0.0797539502382278,-0.0642053484916687,1.962724447250366,10.29130554199219,75.37899780273438,0.091888427734375
120046,0.15838623046875,0.22222900390625,-0.2525634765625,-0.0374155491590499,-0.4623987972736359,1.939163208007812,10.75540161132812,76.17825317382812,0.4420166015625
120047,0.2412109375,0.3604888916015625,-0.343963623046875,-0.4320302307605743,-0.7286147475242615,1.614311337471008,11.90304565429688,77.54034423828125,1.047683715820312
120048,0.2412109375,0.3604888916015625,-0.343963623046875,-0.4320302307605743,-0.7286147475242615,1.614311337471008,11.90304565429688,77.54034423828125,1.047683715820312
120049,0.2470703125,0.41839599609375,-0.3936767578125,-0.8742971420288086,-0.4234175682067871,1.216786861419678,12.41328430175781,78.04135131835938,1.568267822265625
120050,0.17022705078125,0.436309814453125,-0.2762298583984375,-0.8346394896507263,-0.2528367936611176,0.8244361281394958,12.95036315917969,78.46000671386719,2.165985107421875
120051,-0.017822265625,0.417327880859375,-0.3485565185546875,-0.5513507723808289,-0.0500695593655109,-0.0674565359950065,13.72874450683594,79.07218933105469,3.041305541992188
120052,-0.017822265625,0.417327880859375,-0.3485565185546875,-0.5513507723808289,-0.0500695593655109,-0.0674565359950065,13.72874450683594,79.07218933105469,3.041305541992188
120053,-0.175689697265625,0.3670654296875,-0.467437744140625,-0.3963686525821686,-0.1994446665048599,-0.2837499678134918,13.83074951171875,79.06065368652344,3.430801391601562
120054,-0.2734527587890625,0.468170166015625,-0.56658935546875,-0.27323979139328,-0.3080441057682037,-0.4735041856765747,13.83602905273438,79.02621459960938,3.738037109375
120055,-0.4018402099609375,0.7987060546875,-0.5522918701171875,0.007391070947051,-0.2321858406066895,-0.7890304327011108,13.56346130371094,78.71568298339844,4.0185546875
120056,-0.4018402099609375,0.7987060546875,-0.5522918701171875,0.007391070947051,-0.2321858406066895,-0.7890304327011108,13.56346130371094,78.71568298339844,4.0185546875
120057,-0.4731292724609375,0.9984893798828124,-0.46966552734375,0.0220741424709558,0.0036962011363357,-0.9125617146492004,13.34111022949219,78.41510009765625,4.0279541015625
120058,-0.5511627197265625,1.198867797851562,-0.4356689453125,-0.1113220006227493,0.2469370812177658,-1.004931569099426,13.10227966308594,77.97923278808594,4.1644287109375
120059,-0.614959716796875,1.672409057617188,0.0362548828125,-0.9256418347358704,1.108575463294983,-0.967056930065155,12.33717346191406,77.03921508789062,3.898941040039062
120060,-0.614959716796875,1.672409057617188,0.0362548828125,-0.9256418347358704,1.108575463294983,-0.967056930065155,12.33717346191406,77.03921508789062,3.898941040039062
