time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
260000,0.4310760498046875,2.732177734375,0.03680419921875
260001,0.2392425537109375,2.3436279296875,-0.0684814453125
260002,0.056182861328125,2.184112548828125,0.0872955322265625
260003,-0.0893096923828125,2.076019287109375,0.1576690673828125
260004,-0.20159912109375,1.942459106445312,0.1712799072265625
260005,-0.27581787109375,1.775344848632812,0.24859619140625
260006,-0.334991455078125,1.589813232421875,0.4623260498046875
260007,-0.375030517578125,1.383377075195312,0.765838623046875
260008,-0.3951873779296875,1.2518310546875,1.0587158203125
260009,-0.38336181640625,1.260421752929688,0.9753570556640624
260010,-0.283599853515625,1.293060302734375,0.630615234375
260011,-0.11492919921875,1.356246948242188,0.30615234375
260012,-0.01751708984375,1.35931396484375,0.0848846435546875
260013,0.0219268798828125,1.277877807617188,-0.047943115234375
260014,0.049835205078125,1.145156860351562,-0.1292877197265625
260015,0.05438232421875,0.9420318603515624,-0.1812591552734375
260016,0.045745849609375,0.697509765625,-0.1925048828125
260017,0.03814697265625,0.4649658203125,-0.1641693115234375
260018,0.031524658203125,0.2730255126953125,-0.1288299560546875
260019,0.016204833984375,0.11737060546875,-0.0968475341796875
260020,0.002197265625,-0.0128631591796875,-0.05718994140625
260021,-0.00555419921875,-0.1058197021484375,-0.03106689453125
260022,-0.0146636962890625,-0.1442108154296875,-0.046783447265625
260023,-0.03338623046875,-0.1442108154296875,-0.10247802734375
260024,-0.0535430908203125,-0.1453399658203125,-0.1560516357421875
260025,-0.082427978515625,-0.1408538818359375,-0.1931915283203125
260026,-0.1191253662109375,-0.1325836181640625,-0.2452392578125
260027,-0.17449951171875,-0.0839080810546875,-0.323638916015625
260028,-0.199127197265625,0.0448455810546875,-0.381439208984375
260029,-0.163818359375,0.1499176025390625,-0.420013427734375
260030,-0.134124755859375,0.18096923828125,-0.49908447265625
260031,-0.104461669921875,0.186737060546875,-0.608367919921875
260032,-0.0723114013671875,0.189056396484375,-0.7150115966796875
260033,-0.03912353515625,0.1876068115234375,-0.753326416015625
260034,-0.0158233642578125,0.1883392333984375,-0.688812255859375
260035,0.0060272216796875,0.2029876708984375,-0.5372161865234375
260036,0.0377044677734375,0.2281646728515625,-0.36053466796875
260037,0.0675506591796875,0.2487945556640625,-0.208251953125
260038,0.083984375,0.27276611328125,-0.111083984375
260039,0.0965423583984375,0.286285400390625,-0.062591552734375
260040,0.0953826904296875,0.2791748046875,0.04681396484375
260041,0.1173248291015625,0.2971649169921875,0.6044464111328125
260042,0.2501068115234375,0.406707763671875,2.025772094726562
260043,0.370208740234375,0.32220458984375,2.46417236328125
260044,0.1699981689453125,0.2603912353515625,1.192276000976562
260045,-0.0808258056640625,0.31195068359375,0.631500244140625
260046,-0.1172332763671875,0.3329620361328125,0.508056640625
260047,-0.1070709228515625,0.3795166015625,0.430145263671875
260048,-0.1165618896484375,0.49102783203125,0.5484161376953125
260049,-0.129730224609375,0.71099853515625,0.8843231201171875
260050,-0.1496734619140625,1.000442504882812,1.287979125976562
260051,-0.12994384765625,1.32415771484375,1.497085571289062
260052,-0.0661163330078125,1.617462158203125,1.3360595703125
260053,0.066314697265625,1.868011474609375,1.040206909179688
260054,0.2475738525390625,2.220077514648438,0.758331298828125
260055,0.556640625,2.871536254882812,-0.4959716796875
260056,1.174423217773438,4.621444702148438,-1.353683471679688
