time_idx,accel_mag
90000,0.3981635312311024
90001,0.538457919746902
90002,1.1930863720591727
90003,1.8385725440546896
90004,2.24991720871175
90005,2.6099971339922954
90006,3.0353115970928375
90007,3.4145745921017303
90008,3.4578286800968043
90009,3.029347517157777
90010,2.4810314027487457
90011,2.066008625608734
90012,1.722129170302781
90013,1.3560396019243333
90014,1.065576602328443
90015,0.7880421124649375
90016,0.5092884279217097
90017,0.2647376811781563
90018,0.13576343596481938
90019,0.19993374705515116
90020,0.3241993621119404
90021,0.5391275415883839
90022,0.8637474611437564
90023,1.0753307920891497
90024,0.8604716185807166
90025,0.4406762315890636
90026,0.17059516018543017
90027,0.14728700725432853
90028,0.21410029860288587
90029,0.2683808362214181
90030,0.3467639518468044
90031,0.530804847949521
90032,0.6807475307369493
90033,0.760223165863263
90034,0.7782822066244037
90035,0.849702949824306
90036,0.9934425255496315
90037,1.1995230612482146
90038,1.5208542977362856
90039,2.177906613103245
90040,3.6148203228395306
90041,4.569229731591196
90042,4.528292147501727
90043,3.6301185578116986
90044,2.45405446987227
90045,2.3520085925629974
90046,2.4404261590646685
90047,2.4916859710422665
90048,2.323733100621095
90049,1.9215443410771873
90050,1.6330121932223618
90051,1.3611390566268686
90052,1.1682009152244064
90053,0.9512908565432424
90054,0.6468803086140741
90055,0.3868224210928785
90056,0.18770888360864937
90057,0.1557887982055414
90058,0.31034544756586585
90059,0.41625685285293057
90060,0.4473141738620899
90061,0.49882071556952745
90062,0.624695616601871
90063,0.7337245593862546
90064,0.8167800602226573
90065,0.7273653298200077
90066,0.4727886643522855
90067,0.21482316753023775
90068,0.16981678623433094
90069,0.390959598169601
90070,0.5522008132331505
90071,0.7646201271294759
90072,1.8538772815671767
90073,2.8819063455001177
90074,3.151605098170633
90075,2.9111812580563496
90076,2.6814114014826163
90077,2.774754218845586
90078,2.6661708118087883
90079,2.46602220719077
90080,2.186251938391518
90081,1.8317806900793545
90082,1.5328483019867003
90083,1.258441740074278
90084,0.9907404122234985
90085,0.7151266078098769
90086,0.4736863039721284
90087,0.3144415463069175
90088,0.20580625755845167
90089,0.1265731599889602
90090,0.11221879182841064
90091,0.23251474402400935
90092,0.37761832503927495
90093,0.43709740731012264
90094,0.4144560772564156
90095,0.4180396281178143
90096,0.4435940409768055
90097,0.3382381783732527
90098,0.32237079558733756
90099,0.453090104761338
90100,0.5179746373052004
90101,0.4511110754558251
90102,0.45237897275012046
90103,0.5906267909276391
90104,0.7698552740202124
90105,0.9518457544165111
90106,1.234620231494418
90107,1.6833193189815534
90108,2.1414657913180273
90109,2.7061989569227767
90110,3.6034301938291238
90111,4.163635628654372
90112,4.273299225992692
90113,3.437474717310023
90114,2.660667548497484
90115,2.482316716767087
90116,2.412513576552597
90117,2.7533577412074335
90118,2.2530907911569535
90119,1.5620930841443765
90120,1.390806975221721
90121,1.2532490827154756
90122,1.1143863656687722
90123,0.8771277002481622
90124,0.4923856583262985
90125,0.20899422067551823
90126,0.23909103166417003
90127,0.33423777289489276
90128,0.44704955464456936
90129,0.5233362352574609
90130,0.535151903193982
90131,0.5314830814800309
90132,0.48436637551566597
90133,0.43061438558347553
90134,0.3448569416631811
90135,0.2012411740069561
90136,0.1415320324373927
90137,0.17974893281695123
90138,0.23063052892195662
90139,0.3360834431924471
90140,0.5993326022865797
90141,0.9412958314847515
90142,1.2377134431125358
90143,1.5593382275887129
90144,1.980783524565069
90145,2.6646911570310685
90146,3.597190550352281
90147,4.257865201253165
90148,4.070773554454999
90149,2.9033992513933673
90150,1.8640101308482977
90151,1.3783148007561736
90152,1.120610851906539
90153,0.9538474508369232
90154,0.8146245219191713
90155,0.6809331701959683
90156,0.5336004081027231
90157,0.34515816123369786
90158,0.18503315292760059
90159,0.1443178213581624
90160,0.2687302336451613
90161,0.3915303815447384
90162,0.5348613400221208
90163,0.6193199774148237
90164,0.50747599387478
90165,0.26555180286148616
90166,0.12833030322851774
90167,0.14353996155912538
90168,0.1662170030269342
90169,0.14785282296357752
90170,0.19428210315548466
90171,0.30220330556361463
90172,0.3975310088117114
90173,0.4888099078289045
90174,0.6195794405931284
90175,0.7790101040264471
90176,0.8964007865617669
90177,1.1217933232808248
90178,1.5506306478738372
90179,2.2298958094405124
90180,3.4361794313246397
90181,4.483276087709269
90182,4.347419061412599
90183,3.188297866382124
90184,2.5028022155234573
90185,2.505662297012494
90186,2.59914288152463
90187,2.588779186570167
90188,2.312272062517745
90189,1.9234509747690347
90190,1.6120445795754625
90191,1.2788031833937694
90192,0.9280797982888874
90193,0.650485242549612
90194,0.4148186159916265
90195,0.2672066759909195
90196,0.197106803208408
90197,0.18121878672747593
90198,0.20991692026184147
90199,0.21397040817793922
90200,0.23195295453828205
90201,0.27399764673722815
90202,0.3303175391587177
90203,0.3676554533669741
90204,0.3779405661922117
90205,0.29789671672874685
90206,0.1925106549652461
90207,0.13041405827070884
90208,0.15476307726529315
90209,0.2326697207152856
90210,0.35470133153953853
90211,0.5060798468808118
90212,0.6838190696833778
90213,0.9692074423671464
90214,1.4651928315658675
90215,2.451821579307528
90216,3.7121735784493843
90217,4.559588599229624
90218,4.445719130346004
90219,3.339056785136912
90220,2.263393213025091
90221,1.7116673832984595
90222,1.402986451020567
90223,1.2242188874900677
90224,1.0909030144648006
90225,0.9214601534208597
90226,0.7789269435131925
90227,0.605131911980269
90228,0.4762097975050203
90229,0.3604221665729568
90230,0.3054307913580361
90231,0.3551746851128274
90232,0.4792609485108072
90233,0.642486289239052
90234,0.6896736385720831
90235,0.7039685730528037
90236,0.6562306042555285
90237,0.5663988715135174
90238,0.4741215521714954
90239,0.3630275282528649
90240,0.2787823664727105
90241,0.2321150411285312
90242,0.240082043620596
90243,0.3648309219614936
90244,0.5739604014395034
90245,0.8148271717451988
90246,1.0710454494717623
90247,1.6161275843594127
90248,3.035122910607048
90249,4.441626275620423
90250,4.822537711875603
90251,3.8289173841265907
90252,2.585495796810669
90253,2.4942647700771823
90254,2.7884515060860253
90255,2.5984775181607405
90256,2.736068027494398
90257,2.7397085470068516
90258,2.2702837473536226
90259,1.653183854127867
90260,1.4173806771654829
90261,1.2074808568811772
90262,0.9702679233689208
90263,0.6750395531043043
90264,0.37712122079639204
90265,0.17495771787631725
90266,0.10746240393152155
90267,0.11489742121315426
90268,0.21667974815639446
90269,0.33693935637963485
90270,0.4399806718524825
90271,0.5489536524505368
90272,0.6113689276832143
90273,0.5834594224235876
90274,0.5338065020238402
90275,0.4071195531000849
90276,0.1977934768316524
90277,0.050048958382785905
90278,0.0857573607125223
90279,0.21476592583390666
90280,0.34818560069128407
90281,0.8179170903039634
90282,1.649503689217296
90283,2.1819185089160475
90284,2.722987234698589
90285,3.3075947285625418
90286,3.6291773695637426
90287,3.766662397874974
90288,3.5575677364728246
90289,2.73818461045935
90290,2.0500430124865203
90291,1.661613404084964
90292,1.360562576956448
90293,1.0180994418385145
90294,0.7735798750167906
90295,0.6032296241075596
90296,0.4093476445239183
90297,0.21728849194141484
90298,0.0988337681501116
90299,0.10600005322391201
90300,0.24601060592426205
90301,0.5254284863231021
90302,0.9026595499433753
90303,1.1508104591667085
90304,1.1300507994899092
90305,0.9006318892156137
90306,0.6463269905767188
90307,0.44722535022828186
90308,0.20195254737598003
90309,0.10095601034100263
90310,0.24613235327912852
90311,0.4108755355521171
90312,0.5869665965356847
90313,0.7530231291062184
90314,0.8825407246791521
90315,1.058868000094096
90316,1.243884632926389
90317,1.555213817119326
90318,2.3748607828506056
90319,3.6740556036313867
90320,4.486259918941005
90321,4.370184982056322
90322,3.1389792149197016
90323,2.2085804699650993
90324,2.3479504655787813
90325,2.4750966057781763
90326,2.516062600204468
90327,2.1539515552388604
90328,1.7128979522098162
90329,1.499069859984965
90330,1.3367927923296785
90331,1.116336014619994
90332,0.8545342588966774
90333,0.604593106975631
90334,0.42853673624954286
90335,0.23863330711286013
90336,0.17067667401014616
90337,0.20749156258542575
90338,0.271908761982384
90339,0.3362228334381495
90340,0.3795481049427549
90341,0.4147324338189978
90342,0.4035710341741397
90343,0.39505384847818303
90344,0.35151972079937727
90345,0.25160811888774404
90346,0.16200094014712893
90347,0.219656544231666
90348,0.2995882410120593
90349,0.444754346150126
90350,0.6943985395069321
90351,0.9737197649188291
90352,1.2402499755493959
90353,1.5756000497242026
90354,2.1869788010886424
90355,3.144890331896482
90356,4.055760391446439
90357,4.204462203037718
90358,3.266981862472567
90359,2.270564135652721
90360,1.663901792031055
90361,1.2969462856447938
90362,1.1543095706186661
90363,0.968189777990274
90364,0.654415171697204
90365,0.42697522159872114
90366,0.2551629657060136
90367,0.09587697009285959
90368,0.09939553878897185
90369,0.27491891397706586
90370,0.40119610398011507
90371,0.4775129071680819
90372,0.5509660208835282
90373,0.48287327324712864
90374,0.31431125504438595
90375,0.2190562673622839
90376,0.17305884486707748
90377,0.16321774256112492
90378,0.13901507946704647
90379,0.09461090189231652
90380,0.20703742348715407
90381,0.40325386790854556
90382,0.5949037758427895
90383,0.7675901583706272
90384,0.9243785329203366
90385,1.1706172175496858
90386,1.6441921686744763
90387,2.4962053965171305
90388,3.5355612817195126
90389,4.091475287764668
90390,3.8820368120414073
90391,3.137100334950668
90392,2.576906206210688
90393,2.493670788138953
90394,2.414918497443085
90395,2.3092238744026403
90396,2.0881260214735917
90397,1.7840931262105055
90398,1.5799542053260174
90399,1.3418099157735242
90400,1.0621044008875795
90401,0.7981271734652428
90402,0.5849949380262595
90403,0.3658573061282581
90404,0.22031982704332442
90405,0.2579279725891418
90406,0.3561660904240979
90407,0.4363517415567599
90408,0.5000490899313931
90409,0.4821116774012911
90410,0.4684762426023139
90411,0.4119954301951174
90412,0.3425680914815568
90413,0.2841366714024701
90414,0.23192286717556584
90415,0.21803108346508857
90416,0.32599554927984553
90417,0.4682417988145042
90418,0.7450117823152409
90419,1.110515511188452
90420,1.4874695276709922
90421,1.824602061404828
90422,2.2358489258705214
90423,2.8725808801066917
90424,3.5395814646244648
90425,3.7291384757969195
90426,3.202347215892615
90427,2.5504894346618054
90428,2.0737567700765376
90429,1.6757136901078182
90430,1.4020748482473422
90431,1.1512504978355529
90432,0.8552581060189216
90433,0.5545240177257703
90434,0.3612617760390079
90435,0.3356829381538941
90436,0.2621889183600837
90437,0.3326274361350295
90438,0.5641801076487463
90439,0.8150236417969361
90440,1.078355988281307
90441,1.1017556860206206
90442,0.7523127018136051
90443,0.418892906041174
90444,0.3273132343282633
90445,0.3453630644469999
90446,0.2913145132163544
90447,0.31553016787959065
90448,0.3777762571023911
90449,0.4556674786381178
90450,0.5681470520673463
90451,0.7155190846575791
90452,0.8514845615831351
90453,0.9862500072458549
90454,1.230458853791571
90455,1.7107820983263673
90456,2.6425139498424897
90457,3.461420150948131
90458,3.74489987226528
90459,3.5430484499767703
90460,2.9978603965935555
90461,2.524950200005237
90462,2.6159408351768754
90463,2.5393680312114366
90464,2.3834447024487933
90465,2.0982621093738314
90466,1.7771756316677563
90467,1.52476511604081
90468,1.315969896442035
90469,1.1291125713922585
90470,0.8582560001463867
90471,0.5368340569065383
90472,0.30706436573773366
90473,0.18340871686128707
90474,0.2270578414065422
90475,0.33462895305646356
90476,0.45305858553879524
90477,0.5071773107531875
90478,0.5003477976347865
90479,0.45291915202132443
90480,0.39430384821835623
90481,0.3241572508452192
90482,0.2692034397715956
90483,0.2360354031319643
90484,0.2204296212903521
90485,0.2263624612291794
90486,0.303929447334349
90487,0.4526920724558289
90488,0.7448466890823553
90489,1.1720033425345149
90490,1.5975745470664835
90491,2.03721164400255
90492,2.614246622611313
90493,3.31923780877728
90494,3.7749838830102718
90495,3.5709033823132947
90496,2.838758873808784
90497,2.0777882126287515
90498,1.584436150528524
90499,1.2969075700285084
90500,1.0741873672626228
90501,0.8963655792274182
90502,0.7321488434197618
90503,0.5634267006469628
90504,0.38956978160579475
90505,0.24713665180915972
90506,0.21461704441544308
90507,0.3934335806252202
90508,0.6270904591139393
90509,0.7998959479939604
90510,0.7221059095478446
90511,0.45724277843389444
90512,0.28348358260066425
90513,0.21729835405879788
90514,0.21565615173700917
90515,0.22313870530901747
90516,0.2564870863880689
90517,0.3194117171815018
90518,0.3725861680411911
90519,0.5267996225906996
90520,0.67534827425147
90521,0.828078858674686
90522,0.943068318875133
90523,1.0998577842883597
90524,1.376562646359502
90525,1.7682522933736362
90526,2.559535866014004
90527,3.790378448346196
90528,4.530157316501613
90529,4.14269597252579
90530,3.0095500942364093
90531,2.5222246087119187
90532,2.5259893781915297
90533,2.5851478142520015
90534,2.4844411564324234
90535,2.057607471099583
90536,1.721535613495453
90537,1.560910214023002
90538,1.419441354757927
90539,1.163695585786252
90540,0.8523302551721349
90541,0.5326783836905276
90542,0.3664243286213411
90543,0.3744047545577978
90544,0.40136485232534763
90545,0.40999421001253417
90546,0.38738006373150796
90547,0.3697017981416672
90548,0.3603776832484849
90549,0.35866150212073555
90550,0.3552021822453312
90551,0.3200825266899706
90552,0.23886235847099016
90553,0.09364642566084988
90554,0.06650072452871554
90555,0.14783937402094674
90556,0.2577470363062161
90557,0.4745840060455388
90558,0.7499295807912072
90559,0.9801948317188837
90560,1.1417126454689617
90561,1.4920481760643622
90562,2.164759853920497
90563,3.0820126199793796
90564,3.848710273196917
90565,4.105080068739392
90566,3.572410958209633
90567,2.6338677082512154
90568,1.9137070554476774
90569,1.4717712065382904
90570,1.2429805258289603
90571,1.0570446176822015
90572,0.8236182841093137
90573,0.584594395793344
90574,0.4005315006541898
90575,0.24617513992898044
90576,0.10349188163451804
90577,0.07757869237411867
90578,0.29497924698225103
90579,0.6753289265895963
90580,1.143831194884806
90581,1.1555302466305166
90582,0.6278043079678411
90583,0.27164905556750013
90584,0.14984605319403047
90585,0.19246833190607004
90586,0.1917356180097589
90587,0.22631326328124246
90588,0.315274137121721
90589,0.39802594322867174
90590,0.4888756931588394
90591,0.595018734360898
90592,0.6703319411901387
90593,0.7830395001441224
90594,0.98126687401527
90595,1.2767583912256828
90596,1.7284855119997067
90597,2.4033973072437687
90598,3.4387039569762496
90599,4.133918061497717
90600,4.007772196658621
90601,3.025645248944674
90602,2.5114778599032475
90603,2.5227131598858237
90604,2.489058836152547
90605,2.4437124314943333
90606,2.156964364594208
90607,1.722456701554422
90608,1.386382772400348
90609,1.0745993404906184
90610,0.80706718953691
90611,0.6259382890108547
90612,0.4771284649733022
90613,0.33254208187205425
90614,0.2908788826204174
90615,0.335703158148892
90616,0.4068231931920879
90617,0.43411056491284505
90618,0.4480221437839019
90619,0.4930043570956036
90620,0.5144896644633674
90621,0.4829426825362581
90622,0.43150705190000715
90623,0.4058882476447028
90624,0.3595000200522993
90625,0.2851630260694501
90626,0.3313050807118289
90627,0.5045731780668591
90628,0.8522614162691968
90629,1.2314459327473843
90630,1.5453799837641204
90631,1.8248408544489705
90632,2.2585334592496795
90633,2.9592934140989264
90634,3.7271241132795248
90635,4.14047836531026
90636,3.599809299694174
90637,2.5538841372082834
90638,1.93446329925439
90639,1.6085482852098036
90640,1.3923410818142155
90641,1.1603121396894647
90642,0.8907897797045923
90643,0.6383131276283602
90644,0.4259733332223411
90645,0.24711808112278574
90646,0.11792537723977368
90647,0.13528986394344897
90648,0.29529939655847387
90649,0.4961623211087854
90650,0.7264136181400954
90651,0.8834962288582434
90652,0.8614952641303832
90653,0.6302405252794363
90654,0.3683004841143568
90655,0.2253723072214713
90656,0.17295600004380055
90657,0.16115572361909147
90658,0.14846339360688482
90659,0.2620220672982251
90660,0.45726750606861666
90661,0.6588143908310732
90662,0.8540850891657058
90663,1.0139650916933516
90664,1.1601950076240783
90665,1.8326619822436638
90666,3.14057675211591
90667,4.807323237681202
90668,4.8484174305280785
90669,2.2699775374469517
90670,2.061027710132302
90671,2.9553235743762793
90672,3.0504103191934107
90673,2.643340052743618
90674,2.6291616413719865
90675,2.681473117302227
90676,2.1802587977128614
90677,1.724470540406231
90678,1.4153204248879347
90679,1.2761993051531644
90680,1.1356061347987159
90681,0.9040579507240993
90682,0.6000951091038753
90683,0.26671126007433893
90684,0.32481443521848186
90685,0.45904825810980704
90686,0.518501906079479
90687,0.5172708762248314
90688,0.48272076847562334
90689,0.46558432804438865
90690,0.4756518270332215
90691,0.42326934682863754
90692,0.31825273210819444
90693,0.2577594432458664
90694,0.30029840425673787
90695,0.4032936035392086
90696,0.4509974207934376
90697,0.4242843096152961
90698,0.47226664819717
90699,0.7170653379664357
90700,1.0663710778762558
90701,1.4739283757625141
90702,1.9086353355856234
90703,2.362712154801806
90704,2.8393972147368003
90705,3.3283670923196924
90706,3.606693897136124
90707,3.4102072016224003
90708,2.5719376767177673
90709,1.8285747826423593
90710,1.4545462203391304
90711,1.224549089454445
90712,1.0326409390115037
90713,0.8562875775600209
90714,0.7011673106640033
90715,0.5484548823408706
90716,0.40389590634035993
90717,0.24310936609461617
90718,0.14944267466481165
90719,0.28823952460128427
90720,0.5635939732772696
90721,0.9489797582700114
90722,1.1885278610585268
90723,0.9893444067862149
90724,0.6680173054553693
90725,0.38260640555851705
90726,0.21790309486750706
90727,0.26753892228519277
90728,0.27744228835538004
90729,0.15886106811576825
90730,0.19439930637461939
90731,0.4397756585025105
90732,0.7088686588200297
90733,0.9886439727606742
90734,1.172306419373472
90735,1.3754161484708414
90736,1.758655636562031
90737,2.6478330963319103
90738,3.684958345603415
90739,4.334696255712845
90740,4.024791969098826
90741,2.9467639346793453
90742,2.4713091403436054
90743,2.528099959605546
90744,2.6258200433530363
90745,2.4964697994646206
90746,2.068620321801397
90747,1.7162138643480755
90748,1.4664326106269483
90749,1.2343271174906907
90750,0.9992855667118679
90751,0.7498467218585977
90752,0.5486477229987167
90753,0.44714809262334126
90754,0.37297871632328755
90755,0.3285825730609598
90756,0.3553376968202394
90757,0.40583316200416203
90758,0.41787318168755033
90759,0.42634333302654953
90760,0.4249918166527136
90761,0.3788290104842895
90762,0.32629786880423384
90763,0.2864192693980023
90764,0.27142745903360155
90765,0.3370319992773572
90766,0.39382835160447366
90767,0.39836160583277314
90768,0.47745196546729046
90769,0.8401708103299093
90770,1.3462136776645008
90771,1.7872309623198075
90772,2.1601673461898963
90773,2.542671532564554
90774,2.9760547661165124
90775,3.4898608766808143
90776,3.918840086000966
90777,3.5220468086055927
90778,2.437430297580152
90779,1.712125483950487
90780,1.4335213476115194
90781,1.3010718567665065
90782,1.1228689494373536
90783,0.8625449785977497
90784,0.6031080664919072
90785,0.40092546544602004
90786,0.28034686786433016
90787,0.3067896698652557
90788,0.34607490319781165
90789,0.3424799588588229
90790,0.3549012990502335
90791,0.4271479545685594
90792,0.5968099836600698
90793,0.7580517180524088
90794,0.6925684805382496
90795,0.4385683228116178
90796,0.2878301669093608
90797,0.20532776023507077
90798,0.13568190481343628
90799,0.11440964742042876
90800,0.21885526042580872
90801,0.4156699291773661
90802,0.6335878151869662
90803,0.866484496422569
90804,1.1019543249352923
90805,1.400130172291914
90806,1.9533323707166421
90807,2.961026133217857
90808,3.641156746260996
90809,3.7832488856430753
90810,3.423260380782069
90811,2.5752008110847697
90812,2.5503401333791293
90813,2.6250614173443805
90814,2.6005366291069407
90815,2.638891229593405
90816,2.2875026370174845
90817,1.7752553420226644
90818,1.44951650445818
90819,1.3054111523937417
90820,1.1364245906684936
90821,0.8811514027002944
90822,0.5605644564330363
90823,0.29782626873242607
90824,0.25866209595291667
90825,0.3582643116964933
90826,0.45121138831089586
90827,0.5146300870855851
90828,0.5523585766545108
90829,0.5800876492222552
90830,0.5541475908455912
90831,0.4438617090847942
90832,0.3459067691125894
90833,0.27516442505261396
90834,0.23663499756274323
90835,0.25661702263454844
90836,0.3422511627388112
90837,0.4597022291803719
90838,0.58811242610235
90839,0.8159809039765258
90840,1.1697020545092045
90841,1.5339800649694835
90842,1.8679624836716677
90843,2.263611195218356
90844,2.8320699087743586
90845,3.53542747685412
90846,3.9812139724188333
90847,3.818637945179584
90848,2.8300862728897362
90849,1.9032770112055593
90850,1.4658136572550144
90851,1.2321656656212745
90852,1.030460551522476
90853,0.7737829231458397
90854,0.5426860361038175
90855,0.33294208708622985
90856,0.20072228808145146
90857,0.26402698772172367
90858,0.41978922068261526
90859,0.5599119377684869
90860,0.7162441419366354
90861,0.8358040541850718
90862,0.8659248228953746
90863,0.7419091221791972
90864,0.5000578864962384
90865,0.2406519995054465
90866,0.08990015845426355
90867,0.10091045607304962
90868,0.12609810104331848
90869,0.25594050862755796
90870,0.4225107569469627
90871,0.5783732823907546
90872,0.7732857971716265
90873,0.93190769874911
90874,0.9565511485777716
90875,1.1863147216472425
90876,2.1549910788508893
90877,3.2967078961562155
90878,4.555390276174293
90879,3.961090641651658
90880,2.036175559644889
90881,2.1430277101143838
90882,2.856120952464737
90883,2.702290402254873
90884,2.541734012865106
90885,2.6339494469751807
90886,2.4000644862389646
90887,1.9514833838031642
90888,1.5565741258109558
90889,1.3573284559556318
90890,1.2158162484618136
90891,0.9804652483989681
90892,0.6817212689004764
90893,0.38992563375086037
90894,0.2809670593028729
90895,0.3452821774487318
90896,0.4056653511980109
90897,0.4142718809131908
90898,0.3545694654477088
90899,0.3126996784483215
90900,0.2677151584052874
90901,0.23620584226692368
90902,0.2548777567884564
90903,0.2689748567914446
90904,0.23932519567194566
90905,0.23788990555421125
90906,0.30671458696291376
90907,0.44064321675799256
90908,0.47896443966577557
90909,0.6749598787694505
90910,1.172353456297939
90911,1.6322139101643853
90912,2.188613055699378
90913,2.958054296516183
90914,3.623406406387821
90915,3.7751572425682585
90916,3.335603695648329
90917,2.6108393442614686
90918,1.894672916156914
90919,1.5328586048542763
90920,1.3723255871977853
90921,1.2503320120793842
90922,1.102494778052074
90923,0.8933051967434573
90924,0.741321797461244
90925,0.6396525763239438
90926,0.4946496508203197
90927,0.3251598320183517
90928,0.287264320674287
90929,0.4408490329326544
90930,0.6227608974719983
90931,0.805034734113301
90932,0.8482873599534073
90933,0.7185677190017863
90934,0.4759498543792877
90935,0.24614200469004907
90936,0.18093720035104036
90937,0.19531693215109694
90938,0.1513342067720367
90939,0.22167014529995344
90940,0.39779656589099277
90941,0.5177012515265285
90942,0.645030567715848
90943,0.7986605608094508
90944,1.0376590425620766
90945,1.6478942474097686
90946,2.6741234135723033
