time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
220000,0.157562255859375,-0.2920379638671875,0.1636962890625
220001,0.069915771484375,-0.282928466796875,0.225341796875
220002,0.0364837646484375,-0.336700439453125,0.2975311279296875
220003,-0.0117340087890625,-0.4504547119140625,0.3399658203125
220004,-0.0852203369140625,-0.6567535400390625,0.4453277587890625
220005,-0.19775390625,-0.8311309814453125,0.5030975341796875
220006,-0.2990570068359375,-0.9160614013671876,0.5739288330078125
220007,-0.3241729736328125,-0.7236328125,0.557891845703125
220008,-0.322784423828125,-0.3893890380859375,0.5163726806640625
220009,-0.2157440185546875,-0.154022216796875,0.46533203125
220010,-0.122894287109375,-0.0101165771484375,0.2752532958984375
220011,-0.114013671875,0.1585235595703125,-0.061126708984375
220012,-0.14324951171875,0.45001220703125,-0.396148681640625
220013,0.2630615234375,1.20513916015625,-2.920211791992188
220014,1.472686767578125,3.970504760742188,-5.24176025390625
220015,0.8534698486328125,5.84942626953125,-0.31463623046875
220016,0.8534698486328125,5.84942626953125,-0.31463623046875
220017,-0.0557403564453125,6.060714721679688,2.999099731445312
220018,0.1756744384765625,3.124008178710938,0.42694091796875
220019,-0.2115020751953125,1.621063232421875,0.1961669921875
220020,-0.2115020751953125,1.621063232421875,0.1961669921875
220021,-0.332000732421875,1.319549560546875,-0.027069091796875
220022,-0.236968994140625,1.183181762695312,-0.687896728515625
220023,-0.0159149169921875,1.054428100585938,-1.701492309570312
220024,-0.0159149169921875,1.054428100585938,-1.701492309570312
220025,0.076812744140625,1.313613891601562,-1.256011962890625
220026,0.16339111328125,1.190582275390625,-1.014007568359375
220027,-0.1631927490234375,0.70428466796875,-0.0921173095703125
220028,-0.1631927490234375,0.70428466796875,-0.0921173095703125
220029,-0.1815338134765625,0.6254119873046875,-0.0116119384765625
220030,-0.2052001953125,0.4409942626953125,-0.0666351318359375
220031,-0.1468353271484375,0.21820068359375,-0.1061248779296875
220032,-0.02178955078125,0.0344085693359375,-0.0348358154296875
220033,0.0787506103515625,-0.0855712890625,0.0633392333984375
220034,0.170684814453125,-0.1624908447265625,0.13995361328125
220035,0.208251953125,-0.2165069580078125,0.22100830078125
220036,0.208251953125,-0.2165069580078125,0.22100830078125
220037,0.192047119140625,-0.2764739990234375,0.36444091796875
220038,0.18218994140625,-0.2742156982421875,0.347564697265625
220039,0.2032928466796875,-0.2654266357421875,0.18896484375
220040,0.2536773681640625,-0.30224609375,-0.0108642578125
220041,0.2147674560546875,-0.38641357421875,-0.0600738525390625
220042,0.137420654296875,-0.439483642578125,-0.016265869140625
220043,-0.0501251220703125,-0.328216552734375,0.12750244140625
220044,-0.0501251220703125,-0.328216552734375,0.12750244140625
220045,0.12493896484375,0.1435546875,0.0341644287109375
220046,0.2823486328125,0.3558807373046875,-0.9170684814453124
220047,1.417648315429688,4.511993408203125,-2.606903076171875
220048,1.417648315429688,4.511993408203125,-2.606903076171875
220049,0.6441802978515625,6.764724731445312,0.3457794189453125
220050,-0.151824951171875,6.517913818359375,1.598968505859375
220051,-0.26861572265625,4.226730346679688,1.235519409179688
220052,-0.2747802734375,2.317138671875,0.0063323974609375
220053,-0.1007232666015625,1.561309814453125,-0.74273681640625
220054,0.178314208984375,1.317245483398438,-0.944244384765625
220055,0.157135009765625,1.16937255859375,-0.6182403564453125
220056,0.157135009765625,1.16937255859375,-0.6182403564453125
220057,0.1629638671875,1.059814453125,-0.4713897705078125
220058,0.22637939453125,0.8988189697265625,-0.3792877197265625
220059,0.26409912109375,0.706756591796875,-0.3759002685546875
220060,0.28656005859375,0.5693511962890625,-0.353973388671875
220061,0.280181884765625,0.433990478515625,-0.2875823974609375
220062,0.25653076171875,0.2563018798828125,-0.160919189453125
220063,0.22979736328125,0.05950927734375,-0.0665130615234375
220064,0.22979736328125,0.05950927734375,-0.0665130615234375
220065,0.1950836181640625,-0.1789703369140625,0.0113677978515625
220066,0.1829071044921875,-0.2326507568359375,-0.0099945068359375
220067,0.18939208984375,-0.242706298828125,-0.0085601806640625
220068,0.2783966064453125,-0.2842254638671875,-0.012969970703125
220069,0.47283935546875,-0.3913726806640625,-0.1011810302734375
220070,0.4365692138671875,-0.415008544921875,-0.0800323486328125
220071,0.3296051025390625,-0.413665771484375,0.0728759765625
220072,0.2835693359375,-0.41583251953125,0.1358795166015625
220073,0.2669219970703125,-0.4970703125,0.162445068359375
220074,0.231964111328125,-0.600677490234375,0.286773681640625
220075,0.1522674560546875,-0.75091552734375,0.3906097412109375
220076,0.052947998046875,-0.6767425537109375,0.47991943359375
220077,-0.0723114013671875,-0.294189453125,0.4951171875
220078,-0.14202880859375,-0.0702056884765625,0.34259033203125
220079,-0.748382568359375,0.856201171875,-0.333282470703125
220080,-0.748382568359375,0.856201171875,-0.333282470703125
220081,-1.812286376953125,2.855819702148438,-1.565582275390625
220082,-1.130111694335938,5.239593505859375,-3.966629028320312
220083,-0.7384490966796875,6.214767456054688,-1.596923828125
220084,-0.0035247802734375,2.813766479492188,1.174224853515625
220085,0.610260009765625,2.041610717773438,2.08905029296875
220086,0.5439453125,3.011474609375,1.526779174804688
220087,0.560455322265625,3.321151733398438,-0.036376953125
220088,0.560455322265625,3.321151733398438,-0.036376953125
220089,0.470611572265625,2.569351196289062,0.0059051513671875
220090,0.2700958251953125,1.805801391601562,-0.1975860595703125
220091,0.065399169921875,1.339263916015625,-0.431915283203125
220092,0.04754638671875,0.950775146484375,-0.73773193359375
220093,0.1887054443359375,0.6032867431640625,-0.5617218017578125
220094,0.302764892578125,0.5035247802734375,-0.063690185546875
220095,0.2436981201171875,0.529266357421875,0.1352996826171875
220096,0.096435546875,0.4994049072265625,0.136199951171875
220097,-0.0968170166015625,0.4062652587890625,0.0106048583984375
220098,-0.2945556640625,0.1855926513671875,-0.0904998779296875
220099,-0.3592529296875,-0.1083526611328125,-0.0835113525390625
220100,-0.32257080078125,-0.3329315185546875,-0.1249847412109375
220101,-0.24273681640625,-0.4278106689453125,-0.149688720703125
220102,-0.1724395751953125,-0.5434112548828125,-0.0718841552734375
220103,-0.110992431640625,-0.4998321533203125,-0.016021728515625
220104,-0.0621337890625,-0.4331817626953125,0.002471923828125
220105,0.0064239501953125,-0.409271240234375,-0.0031280517578125
220106,0.100830078125,-0.335418701171875,-0.097808837890625
220107,0.22412109375,-0.3496246337890625,-0.1695098876953125
220108,0.33013916015625,-0.3921966552734375,-0.21484375
220109,0.391754150390625,-0.3729248046875,-0.22601318359375
220110,0.4316864013671875,-0.313201904296875,-0.2217254638671875
220111,0.6453094482421875,0.09954833984375,-0.339385986328125
220112,0.6453094482421875,0.09954833984375,-0.339385986328125
220113,0.682647705078125,0.212493896484375,-0.364227294921875
220114,0.7059478759765625,0.5260467529296875,-0.614654541015625
220115,0.889923095703125,1.551284790039062,-1.455734252929688
220116,0.916046142578125,3.6141357421875,-1.5057373046875
220117,0.2947998046875,4.830429077148438,-0.0075836181640625
220118,-0.321868896484375,5.015487670898438,1.009262084960938
220119,-0.2820281982421875,4.150177001953125,0.8835296630859375
220120,-0.37152099609375,2.954742431640625,0.5702362060546875
220121,-0.8258514404296875,2.487197875976562,0.2712554931640625
220122,-0.7246551513671875,2.225723266601562,-0.148834228515625
220123,-0.385101318359375,1.875228881835938,-0.55841064453125
220124,-0.292022705078125,1.56866455078125,-0.897003173828125
220125,-0.1466064453125,1.28094482421875,-0.973785400390625
220126,0.0550689697265625,1.037872314453125,-0.79180908203125
220127,0.196868896484375,0.9321441650390624,-0.55120849609375
220128,0.32110595703125,0.8816070556640625,-0.342132568359375
220129,0.4149169921875,0.798065185546875,-0.296875
220130,0.5230865478515625,0.65869140625,-0.2393646240234375
220131,0.3323974609375,0.20977783203125,-0.3242340087890625
220132,0.3323974609375,0.20977783203125,-0.3242340087890625
220133,0.1251678466796875,0.02630615234375,-0.2280120849609375
220134,0.0101776123046875,-0.087188720703125,-0.1048736572265625
220135,-0.0041046142578125,-0.1934051513671875,-0.029510498046875
220136,-0.0041046142578125,-0.1934051513671875,-0.029510498046875
220137,0.0467376708984375,-0.2296142578125,-0.0317230224609375
220138,0.071929931640625,-0.224639892578125,-0.0767974853515625
220139,0.137725830078125,-0.253448486328125,-0.161956787109375
220140,0.137725830078125,-0.253448486328125,-0.161956787109375
220141,0.4610137939453125,-0.5601348876953125,-0.2548370361328125
220142,0.3795928955078125,-0.7507476806640625,-0.1670989990234375
220143,0.35028076171875,-0.833282470703125,-0.033355712890625
220144,0.3933258056640625,-0.777923583984375,0.000823974609375
220145,0.3408203125,-0.4929656982421875,-0.02557373046875
220146,0.18377685546875,-0.0593414306640625,-0.23779296875
220147,0.070556640625,0.1996002197265625,-0.6204376220703125
220148,0.001251220703125,0.3436737060546875,-0.964569091796875
220149,-0.175201416015625,0.604583740234375,-1.133880615234375
220150,-1.98779296875,4.508590698242188,-1.71014404296875
220151,0.5496673583984375,1.229232788085938,1.766357421875
220152,0.5496673583984375,1.229232788085938,1.766357421875
220153,0.7498016357421875,0.767486572265625,0.89373779296875
220154,0.4792938232421875,2.318923950195312,0.860260009765625
220155,0.3391265869140625,2.978103637695312,0.2538909912109375
220156,0.51580810546875,2.743026733398438,0.1390533447265625
220157,0.508056640625,2.494384765625,0.09326171875
220158,0.4958038330078125,2.24090576171875,-0.035675048828125
220159,0.4031829833984375,1.865554809570312,-0.0948028564453125
220160,0.291412353515625,1.418380737304688,-0.162750244140625
220161,0.18377685546875,1.110855102539062,-0.2803192138671875
220162,0.091796875,0.9499053955078124,-0.2046661376953125
220163,-0.083831787109375,0.8370208740234375,-0.1255340576171875
