time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
200000,-0.035308837890625,-0.3604278564453125,-0.605621337890625
200001,-0.0142822265625,-0.5379486083984375,-0.51031494140625
200002,0.08367919921875,-0.842010498046875,0.100372314453125
200003,0.4283294677734375,-1.078826904296875,1.114334106445312
200004,1.167404174804688,-1.223785400390625,2.174819946289062
200005,2.514205932617188,-1.683181762695312,3.485183715820312
200006,4.012008666992188,-2.587158203125,2.649124145507812
200007,4.025405883789062,-2.96435546875,0.293487548828125
200008,2.03643798828125,-2.896148681640625,-0.586212158203125
200009,0.116729736328125,-2.80224609375,-0.2392730712890625
200010,-0.39215087890625,-2.570053100585938,-0.356964111328125
200011,0.62945556640625,-2.509490966796875,-0.334716796875
200012,1.95111083984375,-2.60662841796875,0.3319091796875
200013,2.403152465820312,-2.617950439453125,0.480072021484375
200014,2.356979370117188,-2.534225463867188,0.4288787841796875
200015,2.2191162109375,-2.04833984375,0.327789306640625
200016,2.1614990234375,-1.31231689453125,0.2937774658203125
200017,2.024383544921875,-0.5608062744140625,0.09832763671875
200018,1.638687133789062,0.02734375,-0.1195220947265625
200019,1.151809692382812,0.333587646484375,-0.2249603271484375
200020,0.67913818359375,0.3412933349609375,-0.2587432861328125
200021,0.3622589111328125,0.16552734375,-0.240570068359375
200022,0.2455902099609375,0.0242462158203125,-0.1920623779296875
200023,0.150543212890625,0.0433197021484375,-0.1396026611328125
200024,-0.0514373779296875,0.1796112060546875,-0.142974853515625
200025,-0.2335052490234375,0.3738555908203125,-0.180816650390625
200026,-0.35821533203125,0.5677642822265625,-0.1989898681640625
200027,-0.498260498046875,0.7402801513671875,-0.178619384765625
200028,-0.64727783203125,0.831573486328125,-0.1418609619140625
200029,-0.799224853515625,0.772369384765625,-0.0863800048828125
200030,-0.9585418701171876,0.581939697265625,-0.0287017822265625
200031,-1.054519653320312,0.31024169921875,0.104248046875
200032,-1.006195068359375,-0.00640869140625,0.306610107421875
