time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
260000,0.0449676513671875,-0.0597381591796875,-0.15716552734375
260001,0.0095672607421875,0.0872344970703125,-0.304229736328125
260002,-0.06524658203125,0.1870574951171875,-0.3801422119140625
260003,-0.0484466552734375,0.2319793701171875,-0.3895416259765625
260004,0.0527801513671875,0.161346435546875,-0.483001708984375
260005,0.028350830078125,0.004150390625,-0.429534912109375
260006,-0.1057586669921875,-0.1195831298828125,-0.03887939453125
260007,-0.136260986328125,-0.093109130859375,0.3485565185546875
260008,-0.1033172607421875,0.0781402587890625,0.809112548828125
260009,-0.0385894775390625,0.3219146728515625,1.245193481445312
260010,0.0967559814453125,0.43377685546875,1.327041625976562
260011,0.370880126953125,0.40228271484375,0.9866790771484376
260012,0.6903533935546875,0.2582855224609375,0.7809906005859375
260013,1.07171630859375,0.3191986083984375,1.02752685546875
260014,1.550384521484375,0.562347412109375,1.745651245117188
260015,1.978408813476562,0.806488037109375,2.376785278320312
260016,2.171951293945312,0.914825439453125,2.116302490234375
260017,1.76947021484375,0.716217041015625,1.891036987304688
260018,1.3055419921875,0.45404052734375,1.919967651367188
260019,1.186569213867188,0.4467926025390625,2.2100830078125
260020,1.130325317382812,0.5311431884765625,2.505691528320312
260021,0.9564971923828124,0.5384521484375,2.41400146484375
260022,0.744659423828125,0.577545166015625,2.11041259765625
260023,0.5842132568359375,0.5921630859375,1.820755004882812
260024,0.447509765625,0.5826568603515625,1.58367919921875
260025,0.349609375,0.561553955078125,1.407760620117188
260026,0.3374786376953125,0.5949554443359375,1.38726806640625
260027,0.3243560791015625,0.6196441650390625,1.428558349609375
260028,0.253509521484375,0.5982818603515625,1.36700439453125
260029,0.194488525390625,0.5384063720703125,1.178421020507812
260030,0.1991424560546875,0.4181976318359375,0.8658905029296875
260031,0.2454681396484375,0.2564239501953125,0.4314422607421875
260032,0.239227294921875,0.2044830322265625,0.182830810546875
260033,0.1899566650390625,0.204742431640625,0.1059417724609375
260034,0.1321258544921875,0.1748504638671875,0.1175537109375
260035,0.069580078125,0.1566925048828125,0.199188232421875
260036,-0.0091400146484375,0.156646728515625,0.3794403076171875
